article_id,Accession Number (UT),Database,Editions,1st Document Type,2nd Document Type,3rd Document Type,All Document Types (comma-separated),Primary Language,Number of Cited References,Times Cited,Citing items with citation context,Background,Support,Differ,Discuss,Basis,Keywords,Keywords Plus,Bib Type,Page count,Bib ID,1st Subject Sub-Heading,2nd Subject Sub-Heading,1st Subject Category (traditional),2nd Subject Category (traditional),Subject Category (extended),1st Category Heading,2nd Category Heading,Abstract,Cover date,Vol,Published Year,Sort date,Published month,Published Type,Journal OA Gold,ISSN,EISSN,DOI,XREF DOI,Pubmed ID,ISBN,EISBN,Parent Book DOI,Source title,Title,Source Abbreviation,Abbreviation ISO,Abbreviation 11,Abbreviation 29,Publisher SeqNo,Publisher Role,Publisher Full Name,Publisher Address No,Publisher Display name,journal_name
36132,WOS:000801116000001,WOS,WOS.ESCI,Article,NA,NA,Article,English,41,0,NA,NA,NA,NA,NA,NA,"Altruism,Reciprocal altruism,Cooperation,Evolution of cooperation,Centipede game,Game theory","COOPERATION,EVOLUTION,BEHAVIOR",Journal,119,9 (1): 13-25 MAR 2023,NA,NA,"Psychology, Multidisciplinary",NA,Psychology,Social Sciences,NA,"Reciprocal altruism is a fact. There are many within-species and between-species examples of such strategic interaction. At the same time, reciprocal altruism would appear to be impossible. In deep evolutionary time, exceedingly small differences in costs will suffice to make the difference between life and death. Genotypes carrying extra costs will perish. How could individuals carrying extra altruistic costs survive? This study searches for the answer by looking at the mathematical features of the centipede game with what we call Trivers-payoffs. The notion refers to the reciprocally asymmetrical structure of costs and benefits between two players. There is an altruist individual X who gives significant benefits to another individual Z at a negligible cost to herself, getting similarly weighted favors back from Z. (1) When relative payoffs of the centipede game are defined as Trivers-payoffs, when the game is modeled in a finite population of players, and when strategies are depicted as genetically hard-wired operational instructions, the originally lone altruist mutation is capable of surviving and reproducing for quite some time, and (2) when the lone altruist mutation gets her first partner, changes in payoffs are dramatic. The altruist mutation begins to gain in payoffs and hence also in frequency.",MAR 2023,9,2023,2022-05-28,MAR,Journal,N,NA,2198-9885,10.1007/s40806-022-00326-z,NA,NA,NA,NA,NA,EVOLUTIONARY PSYCHOLOGICAL SCIENCE,The Rise of Reciprocal Altruism-a Theory Based on the Centipede Game with Trivers-Payoffs,EVOL PSYCHOL SCI,Evol. Psychol. Sci.,EVO PSY SCI,EVOL PSYCHOL SCI,1,publisher,SPRINGERNATURE,1,SPRINGERNATURE,EVOLUTIONARY PSYCHOLOGICAL SCIENCE
6735,WOS:000894662200001,WOS,WOS.SSCI,Article,NA,NA,Article,English,88,0,NA,NA,NA,NA,NA,NA,"dual language learners,Migrant and Seasonal Head Start,emergent literacy,home language and literacy activities,classroom language and literacy activities","DUAL LANGUAGE LEARNERS,LOW-INCOME FAMILIES,1ST 3 YEARS,SOCIOECONOMIC-STATUS,PRESCHOOL CLASSROOMS,ENVIRONMENT,INSTRUCTION,OUTCOMES,SUPPORT,QUALITY",Journal,14,13: - NOV 25 2022,NA,NA,"Psychology, Multidisciplinary",NA,Psychology,Social Sciences,NA,"Children of migrant and seasonal farmworkers (MSFW) are among the most underprivileged, underserved groups in the United States. The current study examined how home and classroom language and literacy experiences uniquely and interactively contributed to MSFW children's emergent literacy skills in English and Spanish. Participants were 255 Spanish-English dual language learning children (M-age = 49 mon; 98.3% Latino/Hispanic) and their parents and 47 teachers, drawn from the Migrant and Seasonal Head Start (MSHS) Study. Parents reported how often the target children engaged in language and literacy activities (i.e., teaching letters, words, or numbers, book-reading, singing, and storytelling) with their family members. Teachers reported how often the target children engaged in classroom language and literacy activities (e.g., book-reading, learning letters, retelling stories, etc.). Children's emergent literacy skills in English and Spanish were assessed by standard tests. After controlling for demographic variables, home and classroom language and literacy activities uniquely predicted children's emergent literacy skills in Spanish, but not in English. Additionally, home and classroom activities compensated one another in supporting children's English and Spanish emergent literacy development. That is, language and literacy activities in one context showed a stronger effect for children who experienced less frequent activities in the other context. Together, these findings shed light on ways to support MSFW children's emergent literacy skills and reveal the importance of integrating and connecting home and school learning experiences.",NOV 25 2022,13,2022,2022-11-25,NOV 25,Journal,Y,1664-1078,NA,10.3389/fpsyg.2022.1016492,NA,MEDLINE:36507044,NA,NA,NA,FRONTIERS IN PSYCHOLOGY,The unique and compensatory effects of home and classroom learning activities on Migrant and Seasonal Head Start children's Spanish and English emergent literacy skills,FRONT PSYCHOL,Front. Psychol.,FRONT PSYCH,FRONT PSYCHOL,1,publisher,FRONTIERS MEDIA SA,1,FRONTIERS MEDIA SA,FRONTIERS IN PSYCHOLOGY
67534,WOS:000674544200002,WOS,WOS.SSCI,Article,NA,NA,Article,English,57,0,NA,NA,NA,NA,NA,NA,"Empty locations,Configural processing,Change detection,Pupillometry,Visual-spatial short-term memory","WORKING-MEMORY,PUPIL-DILATION,TEMPORAL INTEGRATION,OBJECT PERMANENCE,ATTENTION,POSITION,INFANTS,IMAGES,FILES",Journal,244,50 (1): 129-143 JAN 2022,NA,NA,"Psychology, Experimental",NA,Psychology,Social Sciences,NA,"Previous research has provided rich evidence that a set of visual objects can be encoded in isolation along with their exact coordinate positions as well as a global configuration that provides a network of interrelated spatial information. However, much less data is available on how unoccupied locations are encoded and maintained in memory. We tested this ability in adults using a novel paradigm that involved both empty and filled locations and required participants to monitor the addition or deletion of an item, which occurred 50% of the time. Crucially, a number of locations remained hidden to the participant-thus, information on the absence of an item at a location could not be inferred from the presence of items elsewhere. We used eye-tracking to measure the proportion of target looking during encoding and the amount of pupil dilation during memory retention. Participants looked significantly longer at filled compared with empty targets, and target looking during encoding only predicted accuracy in case of filled targets. Increased pupil dilation was observed in response to an increasing number of items, while pupil diameter was unaffected by the number of empty locations. In addition, participants made significantly more errors in the conditions that involved the representation of an empty location. Our findings support the view that human adults encode exact coordinates of items in memory. In contrast, we suggest that empty locations are represented as a property of the global configuration of items and empty space, and not as independent units of information.",JAN 2022,50,2022,2021-07-19,JAN,Journal,N,0090-502X,1532-5946,10.3758/s13421-021-01205-x,NA,MEDLINE:34282565,NA,NA,NA,MEMORY & COGNITION,Remembering nothing: Encoding and memory processes involved in representing empty locations,MEM COGNITION,Mem. Cogn.,MEM COGNIT,MEM COGNITION,1,publisher,SPRINGER,1,SPRINGER,MEMORY & COGNITION
60248,WOS:000730089200001,WOS,WOS.SSCI,Article,NA,NA,Article,English,31,5,3,1,0,0,3,0,NA,"DISORDER FEATURES,SELF-INJURY,INVENTORY,COMMUNITY,VALIDITY,TRAITS,DSM-5",Journal,116,16 (3): 235-243 AUG 2022,Life Sciences & Biomedicine,NA,Psychiatry,"Psychology, Social","Psychiatry,Psychology",Science & Technology,Social Sciences,"Although borderline symptoms show a normative decline throughout adulthood, severe psychosocial impairment often remains. Identifying personality pathology in college-age students may help prevent ""adaptive failure"" that can occur during the critical period of development from puberty through the late 20s and thus reduce impairment later in life. The aims of the current study were to estimate the prevalence of borderline personality disorder (BPD) in a diverse college sample, determine which symptoms confer the greatest relative risk of screening positive for BPD and examine the utility of the Personality Inventory for DSM-5 brief form (PID-5-BF) in identifying BPD. Participants were 1456 undergraduate students, and 312 individuals (21.4% of the sample) screened positive for BPD. Chronic feelings of emptiness conferred the greatest relative risk of any symptom; students who endorsed this symptom were 15 times more likely to screen positive for BPD than those who did not. Scales and composite scores of the PID-5-BF demonstrated diagnostic accuracy ranging from sufficient to excellent. The current study contributes to literature concerning best practices in screening for personality pathology in young adults. Results suggest that chronic feelings of emptiness are significant for detecting at-risk students and implications for the use of the PID-5-BF are discussed.",AUG 2022,16,2022,2021-12-14,AUG,Journal,N,1932-8621,1932-863X,10.1002/pmh.1534,NA,MEDLINE:34910370,NA,NA,NA,PERSONALITY AND MENTAL HEALTH,Screening for borderline personality pathology on college campuses,PERSONAL MENT HEALTH,Personal. Ment. Health,PERS ME HEA,PERSONAL MENT HEALTH,1,publisher,WILEY,1,WILEY,PERSONALITY AND MENTAL HEALTH
63652,WOS:000707082100001,WOS,WOS.SSCI,Article,NA,NA,Article,English,52,4,3,3,2,0,2,1,"Abuse,coach education,group dynamics,professional soccer culture,safeguarding","INTERPRETATIVE PHENOMENOLOGICAL ANALYSIS,EMOTIONAL ABUSE,ATHLETES EXPERIENCES,YOUTH SPORT,AGGRESSION,VIEWS",Journal,301,20 (6): 1576-1593 NOV 2 2022,NA,NA,"Hospitality, Leisure, Sport & Tourism","Psychology, Applied","Social Sciences - Other Topics,Psychology",Social Sciences,NA,"Studies exploring bullying in sport psychology remain relatively limited despite various media reports of the abusive practice of some professional soccer coaches. This research explores coaches' views of bullying in professional soccer academies and how it is framed in relation to banter. Five professional soccer coaches were interviewed using a semi-structured interview guide. The methodology and analysis were guided by interpretative phenomenological analysis. Coaches highlighted key components which identify bullying in professional soccer environments, such as intent to harm; frequency of behaviour; and an imbalance of power. Coaches also highlighted different individual and contextual factors which separated bullying from banter. These included individual differences; unintentional behaviour; immaturity; and the masculinity of the soccer culture. These findings provide an important extension to the bullying literature in sport by highlighting coaches' own perspectives on this concept within the professional soccer context. The findings also illustrate the subtle nuances through which coaches separate bullying from banter. As such, important applied implications are discussed for the development of coach education programmes to raise greater awareness around these concepts as well as the potential consequences of bullying and banter on player welfare in professional soccer.",NOV 2 2022,20,2022,2021-10-09,NOV 2,Journal,N,1612-197X,1557-251X,10.1080/1612197X.2021.1987966,NA,NA,NA,NA,NA,INTERNATIONAL JOURNAL OF SPORT AND EXERCISE PSYCHOLOGY,When it is no longer a bit of banter: Coaches' perspectives of bullying in professional soccer,INT J SPORT EXERC PS,Int. J. Sport Exerc. Psychol.,INT J SP EX,INT J SPORT EXERC PSYCHOL,1,publisher,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",INTERNATIONAL JOURNAL OF SPORT AND EXERCISE PSYCHOLOGY
44052,WOS:000782458500001,WOS,"WOS.SCI,WOS.SSCI",Article,NA,NA,Article,English,61,2,2,1,0,0,1,2,"infant perception,information processing,peripheral vision,vision development,visual field","FIELD EXTENT,CONTRAST SENSITIVITY,STIMULUS,VISION,ATTENTION,NASAL,LOCALIZATION,GROWTH,COLOR",Journal,10,64 (4): - MAY 2022,Life Sciences & Biomedicine,NA,Developmental Biology,Psychology,"Developmental Biology,Psychology",Science & Technology,Social Sciences,"Most fundamental aspects of information processing in infancy have been primarily investigated using simplified images centrally presented on computer displays. This approach lacks ecological validity as in reality the majority of visual information is presented across the visual field, over a range of eccentricities. Limited studies are present, however, about the extent and the characteristics of infant peripheral vision after 7 months of age. The present work investigates the limits of infant (9-month-olds) and adult visual fields using a detection task. Gabor patches were presented at one of six eccentricities per hemifield, from 35 degrees up to 60 degrees in the left and right mid-peripheral visual fields. Detection rates at different eccentricities were measured from video recordings (infant sample) or key press responses (adult sample). Infant performance declined below chance level beyond 50 degrees, whereas adults performed at ceiling level across all eccentricities. The performance of 9-month-olds was unequal even within 50 degrees, suggesting regions of differential sensitivity to low-level visual information in the infant's periphery. These findings are key to understanding the limits of visual fields in the infant and, in turn, will inform the design of future infant studies.",MAY 2022,64,2022,2022-05-01,MAY,Journal,N,0012-1630,1098-2302,10.1002/dev.22274,NA,MEDLINE:35452547,NA,NA,NA,DEVELOPMENTAL PSYCHOBIOLOGY,Identifying the limits of peripheral visual processing in 9-month-old infants,DEV PSYCHOBIOL,Dev. Psychobiol.,DEVELOP PSY,DEVELOP PSYCHOBIOL,1,publisher,WILEY,1,WILEY,DEVELOPMENTAL PSYCHOBIOLOGY
71120,WOS:000630274400001,WOS,WOS.ESCI,Article,NA,NA,Article,English,66,1,1,0,0,0,1,0,"Internal family systems,Solutions focused brief therapy,Sexual trauma","HEALTH OUTCOMES,CHILDHOOD TRAUMA,SUBSTANCE USE,ABUSE,PTSD,WOMEN,ASSAULT,ASSOCIATION,VIOLENCE,INDIVIDUALS",Journal,98,44 (2): 167-175 JUN 2022,NA,NA,"Psychology, Clinical",NA,Psychology,Social Sciences,NA,"In a recent study 56% of women and 37% of men were survivors of childhood sexual abuse. These individuals who experience sexual trauma may experience depression, anxiety, post-traumatic stress disorder (PTSD) or substance use disorders (Devlin et al., in Fam J 27(4):359-365, 2019). While there are several treatment approaches specifically developed to target trauma and its effects, (e.g., trauma focused cognitive behavioral therapy, and eye movement desensitization and reprocessing) we propose that integrating internal family systems therapy (IFS) and solution focused brief therapy (SFBT) offers a brief, systemic way to improve family relationship patterns in families where one member has experienced sexual trauma. A case vignette is used to show the integration of these two approaches.",JUN 2022,44,2022,2021-03-18,JUN,Journal,N,0892-2764,1573-3335,10.1007/s10591-021-09571-z,NA,NA,NA,NA,NA,CONTEMPORARY FAMILY THERAPY,Integrating Internal Family Systems and Solutions Focused Brief Therapy to Treat Survivors of Sexual Trauma,CONTEMP FAM THER,Contemp. Fam. Ther.,CONT FAM TH,CONTEMP FAM THER,1,publisher,SPRINGER,1,SPRINGER,CONTEMPORARY FAMILY THERAPY
75189,WOS:000531963600001,WOS,WOS.SSCI,Article,NA,NA,Article,English,50,3,2,2,0,0,0,1,"Causal beliefs,essentialism,depression,illness beliefs,illness cognition,stigma,commonsense model","BIOGENETIC EXPLANATIONS,PERCEIVED STIGMA,MENTAL-DISORDERS,ILLNESS,SCHIZOPHRENIA,ATTITUDES,ESSENTIALISM,PERCEPTION,BEHAVIOR,HEALTH",Journal,148,31 (1): 5-13 JAN 2 2022,NA,NA,"Psychology, Clinical",NA,Psychology,Social Sciences,NA,"Background: Essentialist theory (ET) links biological attributions for mental illnesses to pessimistic prognostic beliefs and stigma. The commonsense model (CSM) provides a nuanced framework for studying illness beliefs as shaped by experience. Aims: ET-informed hypotheses linking causal and prognostic beliefs and stigmatizing attitudes concerning depression were tested using CSM constructs with a focus on the moderating effects of self-reported experience with this disorder. Methods: U.S. adults (N = 319) completed online questionnaires assessing depression-related beliefs, attitudes and experience. Multiple regression analysis focused on predictive effects of neurobiological and genetic attributions. Potential mediators (prognosis) and moderators (experience) of the biological attribution-stigma link also were tested. Results: Neurobiological attributions predicted viewing depression as more consequential, longer lasting, and unexpectedly, more treatable. Neurobiological attributions were inversely related to stigma, a link partially mediated by beliefs about depression's consequences and duration. However, both biological attributions' relationships to stigma were moderated by experience. Stronger biological attributions predicted less stigma specifically among participants reporting first- or second-hand experience with depression. Conclusion: Experience with depression may shape the relationships of specific causal and prognostic beliefs with depression stigma. Psychoeducation in clinical and public health contexts may be informed by further research using CSM constructs.",JAN 2 2022,31,2022,2020-04-24,JAN 2,Journal,N,0963-8237,1360-0567,10.1080/09638237.2020.1755018,NA,MEDLINE:32336182,NA,NA,NA,JOURNAL OF MENTAL HEALTH,Biological causal beliefs and depression stigma: the moderating effects of first- and second-hand experience with depression,J MENT HEALTH,J. Ment. Heal.,J MEN HEALT,J MENT HEAL,1,publisher,TAYLOR & FRANCIS INC,1,TAYLOR & FRANCIS INC,JOURNAL OF MENTAL HEALTH
4885,WOS:000898436500002,WOS,WOS.SSCI,Article,NA,NA,Article,English,43,1,NA,NA,NA,NA,NA,NA,"blushing,social phobia,interoception,temperature perception,predictive coding theory","HEARTBEAT PERCEPTION,COGNITIVE THERAPY,ANXIETY DISORDER,FEEDBACK,INTEROCEPTION,SYMPTOMS,AROUSAL",Journal,127,51 (3-4): 176-185 JUL 2022,NA,NA,"Psychology, Clinical",NA,Psychology,Social Sciences,NA,"Background: Individuals with social phobia are characterized by a heightened sensitivity for physical symptom such as blushing. Objectives: We exploratorily examined whether blushing-fearful individuals with/without social phobia were more sensitive to perceiving facial temperature increases compared to healthy controls. Methods: 50 participants were tested using an adaptive two-alternative forcedchoice task. A Pettier element was attached to the cheek and repeatedly warmed up in one of two phases. The participants' task was to indicate in which of the two phases the temperature had increased. Results: Contrary to our hypothesis, blushing-fearful individuals with social phobia (n = 11) were less sensitive to facial temperature increases, i.e., exhibited higher temperature perception threshold, than the subclinical group (n = 14) and healthy controls (n = 23). Limitations: The preliminary nature of our study should be noted, and replication in a larger sample is warranted. Conclusions: The findings may be best understood within a predictive coding framework: Individuals with social phobia may rely on priors when assessing their physical symptoms to form an impression of their public self in social situations.",JUL 2022,51,2022,2022-12-16,JUL,Journal,N,1616-3443,2190-6297,10.1026/1616-3443/a000682,NA,NA,NA,NA,NA,ZEITSCHRIFT FUR KLINISCHE PSYCHOLOGIE UND PSYCHOTHERAPIE,Temperature Perception in the Blushing Region A Pilot Study Comparing Blushing-Fearful Individuals With and Without Social Phobia and Controls,Z KL PSYCH PSYCHOTH,Z. Klin. Psychol. Psychother.,Z KLIN P P,Z KLIN PSYCHOL PSYCHOTHER,1,publisher,HOGREFE VERLAG,1,HOGREFE VERLAG,ZEITSCHRIFT FUR KLINISCHE PSYCHOLOGIE UND PSYCHOTHERAPIE
1572,WOS:000919803000004,WOS,WOS.SSCI,Article,NA,NA,Article,English,58,0,NA,NA,NA,NA,NA,NA,"Service use,Mental health utilization,Maltreatment,Ecological model,LONGSCAN","HEALTH-SERVICE USE,MENTAL-HEALTH,RACIAL/ETHNIC DISPARITIES,FOSTER-CARE,MALTREATMENT,WELFARE,YOUTH,PREDICTORS,FAMILIES,EXPOSURE",Journal,140,134: - DEC 2022,NA,NA,Family Studies,"Psychology, Social","Family Studies,Psychology,Social Work",Social Sciences,NA,"Background: Few at-risk school-age children receive needed psychological help, and our understanding of predictors of service use in this population is limited. Many broader contextual factors have received little attention including caregiver's trauma history and social support, father involvement, family functioning, and neighborhood satisfaction. The links between types of and cumulative maltreatment have also been inconsistent, and prior work has not always accounted for children's symptoms. Objective: The current study examined child, caregiver, family, neighborhood, and maltreatment factors in relation to past-year mental health service use among at-risk eight-year-old children. Cumulative and types of maltreatment were both investigated to help elucidate the role of these experiences. Participants/setting/method: Eight hundred and forty-five eight-year-old at-risk children (48.3 % male; 59.5 % Black) from the Longitudinal Studies in Child Abuse and Neglect (LONGSCAN) were included. Results: A small portion of children (12.4 %) received psychological help in the previous year. Children's externalizing symptoms, residing with a non-biological caregiver, cumulative maltreatment and sexual and emotional abuse were associated with seeking psychological services, whereas physical abuse, neglect, and domestic violence exposure were not. Other caregiver factors, and family and neighborhood factors were also unrelated. Conclusions: Non-biological caregivers as well as caregivers of children with higher levels of externalizing symptoms may be more inclined to seek out mental health services, along with greater, and specific, maltreatment experiences. These findings indicate that child factors may be key in understanding help seeking, however, it is important to further consider other broader contextual factors in future work.",DEC 2022,134,2022,2022-10-29,DEC,Journal,N,0145-2134,1873-7757,10.1016/j.chiabu.2022.105937,NA,MEDLINE:36327764,NA,NA,NA,CHILD ABUSE & NEGLECT,Factors associated with caregiver help seeking behavior among at-risk children,CHILD ABUSE NEGLECT,Child Abuse Negl.,CHILD ABUSE,CHILD ABUSE NEGLECT,1,publisher,PERGAMON-ELSEVIER SCIENCE LTD,1,PERGAMON-ELSEVIER SCIENCE LTD,CHILD ABUSE & NEGLECT
18686,WOS:000855258900001,WOS,WOS.SSCI,Article,NA,NA,Article,English,68,1,NA,NA,NA,NA,NA,NA,"Orphans,Orphanhood,Parental loss,Special educational needs,Bronfenbrenner?s ecological development,model,Neglect","VULNERABLE CHILDREN,EMOTIONAL-PROBLEMS,PARENTAL DEATH,CHILDHOOD,BEREAVEMENT,EDUCATION,GRIEF,AIDS,CARE,INCLUSION",Journal,11,68: - JAN 2023,NA,NA,"Psychology, Multidisciplinary","Psychology, Experimental",Psychology,Social Sciences,NA,"Orphans' needs are barely identified, barely acknowledged, and barely treated notably in France. Yet, parental loss might generate specific needs associated with cognitive, relational/behavioral, and emotional difficulties. In turn, such difficulties are likely to give rise to lower academic achievement. In this theoretical paper, we argue that, due to the detrimental impact of parental loss on academic achievement, orphaned students should be considered as students with special educational needs. This is important to provide appropriate educational responses consistent with inclusive education. The present paper aims to identify different specific needs of orphaned children, as a way to limit neglect of orphans. We discuss various ways to reduce the risks of neglecting orphans in French schools by using Bronfenbrenner's ecological development model and propose avenues for relevant pedagogical responses.",JAN 2023,68,2023,2022-09-08,JAN,Journal,N,0732-118X,1873-3522,10.1016/j.newideapsych.2022.100981,NA,NA,NA,NA,NA,NEW IDEAS IN PSYCHOLOGY,To identify and limit the risks of neglect in orphaned students: Can France manage it?,NEW IDEAS PSYCHOL,New Ideas Psychol.,NEW IDEA PS,NEW IDEA PSYCHOL,1,publisher,PERGAMON-ELSEVIER SCIENCE LTD,1,PERGAMON-ELSEVIER SCIENCE LTD,NEW IDEAS IN PSYCHOLOGY
49372,WOS:000760602800013,WOS,"WOS.SCI,WOS.SSCI",Article,NA,NA,Article,English,50,11,2,1,0,0,1,0,"depression,ethnicity,race,incarceration,telomeres","TELOMERE LENGTH,PARENTAL INCARCERATION,FRAGILE FAMILIES,MENTAL-HEALTH,STRESS,CHILDREN,METAANALYSIS,IMPRISONMENT,EXPERIENCES,MOTHERS",Journal,113,61 (3): 423-433 MAR 2022,Life Sciences & Biomedicine,NA,"Psychology, Developmental",Pediatrics,"Psychology,Pediatrics,Psychiatry",Social Sciences,Science & Technology,"Objective: Ethnic/racial minority children in the United States are more likely to experience father loss to incarceration than White children, and limited research has examined the health implications of these ethnic/racial disparities. Telomere length is a biomarker of chronic stress that is predictive of adverse health outcomes. This study examined whether paternal incarceration predicted telomere length shortening among offspring from childhood to adolescence, whether maternal depression mediated the link, and whether ethnicity/race moderated results.
Method: Research participants included 2,395 families in the Fragile Families and Child Wellbeing study, a national and longitudinal cohort study of primarily low-income families from 20 large cities in the United States. Key constructs were measured when children were on average ages 9 (20072010) and 15 (2014-2017).
Results: Children who experienced paternal incarceration exhibited shorter telomere lengths between ages 9 and 15, and changes in maternal depression mediated this finding. Specifically, mothers who experienced a partner's incarceration were more likely to have depression between children's ages 9 and 15. In turn, increases in maternal depression between children's ages 9 and 15 predicted more accelerated telomere length shortening among children during this period. Paternal incarceration was more prevalent and frequent for ethnic/racial minority youth than for White youth.
Conclusion: Paternal incarceration is associated with a biomarker of chronic stress among children in low-income families. Rates of paternal incarceration were more prevalent and frequent among Black American and multiethnic/multiracial families than among White Americans. As a result, the mass incarceration crisis of the criminal justice system is likely shaping intergenerational ethnic/racial health disparities.",MAR 2022,61,2022,2022-03-01,MAR,Journal,N,0890-8567,1527-5418,NA,NA,MEDLINE:34389441,NA,NA,NA,JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,The Longitudinal Associations Between Paternal Incarceration and Family Well-Being: Implications for Ethnic/Racial Disparities in Health,J AM ACAD CHILD PSY,J. Am. Acad. Child Adolesc. Psychiatr.,J AM A CHIL,J AMER ACAD CHILD ADOLESC PSY,1,publisher,ELSEVIER SCIENCE INC,1,ELSEVIER SCIENCE INC,JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY
15217,WOS:000865620300002,WOS,WOS.SSCI,Article,NA,NA,Article,English,64,0,NA,NA,NA,NA,NA,NA,"attentional bias,social distancing,vigilance,identity threat,STEM","SELF-PROTECTIVE PROPERTIES,FEMALE ROLE-MODELS,STEREOTYPE THREAT,SOLO STATUS,CUES,AVOIDANCE,VIGILANCE,ESTEEM,GENDER,PREJUDICE",Journal,114,40 (5): 438-+ OCT 2022,NA,NA,"Psychology, Social",NA,Psychology,Social Sciences,NA,"Science, technology, engineering, and mathematic (STEM) contexts are imbued with identity-threat cues for women, leading to disengagement. Research on the vigilance-avoidance hypothesis suggests that individuals rapidly detect threat cues and subsequently avoid detected threats to mitigate experiencing the negative implications associated with the threat. Integrating these lines of research, the present research examined White women's preconscious attentional bias to rejection (PAB-R) and avoidance behavior (social distancing) in STEM contexts after exposure to identitythreat and identity-safety cues compared to neutral conditions. White women's PAB-R was significantly greater in response to identity-threat cues and significantly decreased in response to identity-safety cues. Moreover, greater PAB-R led to greater social distancing (Studies 1b and 2). The present studies identified PAB-R as a novel, automatic process by which identity cues were associated with avoidance for women in STEM.",OCT 2022,40,2022,2022-10-01,OCT,Journal,N,NA,NA,NA,NA,NA,NA,NA,NA,SOCIAL COGNITION,PRECONSCIOUS ATTENTIONAL BIAS TO REJECTION FACILITATES SOCIAL DISTANCING FOR WHITE WOMEN IN STEM CONTEXTS,SOC COGNITION,Soc. Cogn.,SOC COGN,SOC COGNITION,1,publisher,GUILFORD PUBLICATIONS INC,1,GUILFORD PUBLICATIONS INC,SOCIAL COGNITION
15229,WOS:000866292000001,WOS,WOS.SSCI,Article,Early Access,NA,"Article,Early Access",English,85,2,1,0,0,0,1,0,"Covid-19,Life satisfaction,Critical life events,Self-efficacy,Set point theory","GOODNESS-OF-FIT,SET-POINT,MENTAL-HEALTH,ADAPTATION,PERSONALITY,EVENTS,IMPACT,ADOLESCENTS,DEPRESSION,STABILITY",Journal,17,: - OCT 12 2022,NA,NA,"Psychology, Multidisciplinary",NA,Psychology,Social Sciences,NA,"Actions taken by governments to counteract the spread of the COVID-19 pandemic led to profound restrictions in daily lives, especially for adolescents and young adults, with closed schools and universities, travel restrictions, and reduction in social contacts. The purpose of the current study is to investigate the development of life satisfaction with assessments before and during the pandemic, including separate measurement occasions during a strict lockdown and when the implemented restrictions were relaxed again. Data are based on the German Personality Panel (GePP) with 1,920 young adults, assessed on four measurement occasions over a period of three years. Using latent change score modeling, we investigate the outbreak of the COVID-19 pandemic with respect to its perception as a critical life event over time. Further, we examine the influence of self-efficacy on change in life-satisfaction, as the belief in one's innate abilities has been shown to promote health related behavior and buffers against effects of negatively perceived critical life events. While average life satisfaction remained stable across time, we found a main effect of perceived positive valence and self-efficacy on latent change in life satisfaction at the within person level. Expressions of self-efficacy did not moderate the influence of the perception of the pandemic on self-reported life satisfaction. This study provides an important contribution to the recent COVID-19 literature as well as to the debate on stability and change of self-reported life satisfaction.",NA,NA,2022,2022-10-12,OCT 12,Journal,N,1046-1310,1936-4733,10.1007/s12144-022-03829-x,NA,MEDLINE:36248219,NA,NA,NA,CURRENT PSYCHOLOGY,Trajectories in life satisfaction before and during COVID-19 with respect to perceived valence and self-efficacy,CURR PSYCHOL,Curr. Psychol.,CURR PSYCHO,CURR PSYCHOL,1,publisher,SPRINGER,1,SPRINGER,CURRENT PSYCHOLOGY
